[Main]
Experiment = "RvsT"
Header length = 42    
Date = "20211117 01:02:20"
Comments = ""

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Dynamic Temperature]
Initial temperature (K) = 3.000000E+2
Final temperature (K) = 4.000000E+2
Ramp rate (K/min) = 1.000000E+1
Step control = "Step Control"
Temperature interval (K) = 1.000000
Stability Temperature (K) = 0.200000
Stability time (s) = 1.000000
Go to other temperature at finish = TRUE

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB1::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = "Manual"
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = "Skip data"
Measurement Speed = 1.000000
Time (s)	Temperature (K)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)
1.726899242E+3	357.920100000E+0	100.000001490E-3	2.331901800E-9	213.349513872E-12	42.883453107E+6	3.923477341E+6
1.756210866E+3	358.879900000E+0	100.000001490E-3	2.480972467E-9	209.439899301E-12	40.306776006E+6	3.402636354E+6
1.786731530E+3	359.904700000E+0	100.000001490E-3	2.707063300E-9	183.146101569E-12	36.940400134E+6	2.499199141E+6
1.817151649E+3	360.883800000E+0	100.000001490E-3	2.788657633E-9	167.749081251E-12	35.859547725E+6	2.157097420E+6
1.847760762E+3	361.893400000E+0	100.000001490E-3	3.053594400E-9	186.592200950E-12	32.748292141E+6	2.001109220E+6
1.878036241E+3	362.878500000E+0	100.000001490E-3	3.262652033E-9	197.694183799E-12	30.649913159E+6	1.857173092E+6
1.909548256E+3	363.913100000E+0	100.000001490E-3	3.457546900E-9	154.653695488E-12	28.922240069E+6	1.293671912E+6
1.939751706E+3	364.899200000E+0	100.000001490E-3	3.868499600E-9	183.097550006E-12	25.849815647E+6	1.223481557E+6
1.971246282E+3	365.915500000E+0	100.000001490E-3	3.993563900E-9	167.862873325E-12	25.040290826E+6	1.052527335E+6
2.001414761E+3	366.875900000E+0	100.000001490E-3	4.271947567E-9	172.925011232E-12	23.408527359E+6	947.558412946E+3
2.033006514E+3	367.914000000E+0	100.000001490E-3	4.583045333E-9	147.466297087E-12	21.819553205E+6	702.076562888E+3
2.063068677E+3	368.909900000E+0	100.000001490E-3	4.837747367E-9	170.489248393E-12	20.670777928E+6	728.468257146E+3
2.093887023E+3	369.878800000E+0	100.000001490E-3	5.278335967E-9	193.555523481E-12	18.945365002E+6	694.722742849E+3
2.124611618E+3	370.909300000E+0	100.000001490E-3	5.583807700E-9	170.180900959E-12	17.908926464E+6	545.820594951E+3
2.155248501E+3	371.890700000E+0	100.000001490E-3	5.916377500E-9	203.403418363E-12	16.902234770E+6	581.094145884E+3
2.186463334E+3	372.907800000E+0	100.000001490E-3	6.310452133E-9	166.681927518E-12	15.846725302E+6	418.569487958E+3
2.217086673E+3	373.896200000E+0	100.000001490E-3	6.800113267E-9	191.643732610E-12	14.705637622E+6	414.440638535E+3
2.248276337E+3	374.905100000E+0	100.000001490E-3	7.146129800E-9	172.708036721E-12	13.993588738E+6	338.197780515E+3
2.278842089E+3	375.883700000E+0	100.000001490E-3	7.704114567E-9	189.357867863E-12	12.980077155E+6	319.034681221E+3
2.309429652E+3	376.912900000E+0	100.000001490E-3	8.210615133E-9	179.755160933E-12	12.179355611E+6	266.642875386E+3
2.340021178E+3	377.892200000E+0	100.000001490E-3	8.756858400E-9	166.570644762E-12	11.419620704E+6	217.221005157E+3
2.370405523E+3	378.883200000E+0	100.000001490E-3	9.346682900E-9	165.909456093E-12	10.698983004E+6	189.913627104E+3
2.400722125E+3	379.872500000E+0	100.000001490E-3	9.761182467E-9	154.978880323E-12	10.244660607E+6	162.655091791E+3
2.431181314E+3	380.887800000E+0	100.000001490E-3	10.542542000E-9	162.672614362E-12	9.485378525E+6	146.360462490E+3
2.461461779E+3	381.902600000E+0	100.000001490E-3	11.250430167E-9	181.373810078E-12	8.888549150E+6	143.296745230E+3
2.490708906E+3	382.871000000E+0	100.000001490E-3	11.947768267E-9	204.690806532E-12	8.369764065E+6	143.391947234E+3
2.521054971E+3	383.898900000E+0	100.000001490E-3	12.644084267E-9	189.245153960E-12	7.908837001E+6	118.372279424E+3
2.551498422E+3	384.927700000E+0	100.000001490E-3	13.360492933E-9	181.083762592E-12	7.484753893E+6	101.445912491E+3
2.581629121E+3	385.883000000E+0	100.000001490E-3	14.304035867E-9	184.038753510E-12	6.991034029E+6	89.948123758E+3
2.612962924E+3	386.916500000E+0	100.000001490E-3	15.190987733E-9	196.460454548E-12	6.582850519E+6	85.134016824E+3
2.644235743E+3	387.929700000E+0	100.000001490E-3	16.138789333E-9	157.364748642E-12	6.196251740E+6	60.417889934E+3
2.674675105E+3	388.882300000E+0	100.000001490E-3	17.077207100E-9	202.066117501E-12	5.855758550E+6	69.288285160E+3
2.706056252E+3	389.907700000E+0	100.000001490E-3	18.148505033E-9	180.141983303E-12	5.510095807E+6	54.693187404E+3
2.736462105E+3	390.913000000E+0	100.000001490E-3	19.341960467E-9	129.846493035E-12	5.170106808E+6	34.707972793E+3
2.767663906E+3	391.912300000E+0	100.000001490E-3	20.460656067E-9	248.250523163E-12	4.887428886E+6	59.299505058E+3
2.797972351E+3	392.870500000E+0	100.000001490E-3	21.653782633E-9	192.943183753E-12	4.618130845E+6	41.149247839E+3
2.829603958E+3	393.875500000E+0	100.000001490E-3	22.934289900E-9	206.677203553E-12	4.360283311E+6	39.293615161E+3
2.860114978E+3	394.903800000E+0	100.000001490E-3	24.402241967E-9	193.599586924E-12	4.097984178E+6	32.512096437E+3
2.890377868E+3	395.875000000E+0	100.000001490E-3	25.838468600E-9	153.148533167E-12	3.870198464E+6	22.939254915E+3
2.920954252E+3	396.894200000E+0	100.000001490E-3	27.303531167E-9	197.316011980E-12	3.662529981E+6	26.468217801E+3
2.951193922E+3	397.872700000E+0	100.000001490E-3	28.928038133E-9	184.511649438E-12	3.456853902E+6	22.048844527E+3
2.981414818E+3	398.875300000E+0	100.000001490E-3	30.619015533E-9	172.622986678E-12	3.265944373E+6	18.412645285E+3
3.012658893E+3	399.905800000E+0	100.000001490E-3	32.415070667E-9	198.414001779E-12	3.084984837E+6	18.883321070E+3
