[Main]
Experiment = "RvsVg_300.0K"
Header length = 74    
Date = "20191121 12:46:13"
Comments = "SD: 1I+ to 1V-; Volt1: 1I+ to 1Va; Volt2: 1Va to 1V-; Gate: 2Va to 1V-; "

[System]
System = "PPMS"
Magnet stability range (G) = 5.000000E+1
Magnet check interval (s) = 1.000000E+0
Magnet approach mode = "Linear Approach"
Magnet mode = "Persistent"
Temperature stability time (s) = 1.000000E+0
Temperature approach mode = "Fast Settle"

[Static Temperature]
Set initial temperature = TRUE
Initial temperature (K) = 3.000000E+2
Delay after setting initial temperature (s) = 1.000000E+1
Initial temperature stabilization (K) = 2.000000E-1
Initial temperature ramp rate (K/min) = 1.000000E+1
Wait for initial temperature to stabilize = TRUE
Set final temperature = FALSE

[Dynamic Gate Voltage]
Pattern = "Linear Hysteresis"
Cycles = 1
Initial gate voltage (V) = -7.500000E+1
Final gate voltage (V) = 7.500000E+1
Measurement interval (V) = 5.000000E+0
Ramp step (V) = 1.000000E-1
Ramp delay (s) = 0.100000
Pre-measurement Delay = 1.000000E+0
Leak current measurement threshold = 1.000000
Check compliance = TRUE
Gate voltage source type = "Keithley 2400"
GPIB = "GPIB0::16::INSTR"
Gate leak limit (A) = 1.000000E-6
Autorange = TRUE
Number of current measurements = 30
Speed = 1.000000
Set finish gate voltage = FALSE

[Measure Voltage Configuration1]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::7::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Measure Voltage Configuration2]
Voltage meter = "Keithley 2182A"
Auto-range = "Manual"
GPIB = "GPIB0::8::INSTR"
Range (V) = 1.000000E+0
Speed = 1.000000

[Dynamic Voltage]
Voltage source = "Keithley 6430"
GPIB = "GPIB0::9::INSTR"
Initial Voltage (V) = 100.000000E-3
Final Voltage (V) = 100.000000E-3
Voltage step (V) = 1.000000E-12
Number of measurement sequences = 1.000000E+0
Samples/sequence = 30.000000E+0
Pre-measuement delay (s) = 1.000000E+0
Current limit (A) = 100.000000E-6
Auto-range = 0
Manual range (V) = 10.000000E+0
Measurement Type = "Subtract bias"
Pattern = "Linear"
Check compliance = 0
Measurement Speed = 1.000000
Time (s)	Gate Voltage (V)	Gate Leak Current (A)	Voltage 1 (V)	Current (A)	STD_Current (A)	Resistance 1 (Ohms)	STD_Resistance 1 (Ohms)	Voltage 2 (V)	Voltage 3 (V)	STD_Voltage 2 (V)	STD_Voltage 3 (V)	Resistance 2 (Ohms)	Resistance 3 (Ohms)	STD_Resistance 2 (Ohms)	STD_Resistance 3 (Ohms)	Temperature (K)
936.107590199E+0	-35.000000000E+0	-132.195485577E-12	100.000001490E-3	3.920811005E-9	2.398581944E-9	25.504927772E+6	15.602807472E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.004000000E+0
974.491106033E+0	-30.000000000E+0	-104.747124053E-12	100.000001490E-3	3.863759569E-9	2.332357975E-9	25.881528005E+6	15.623381109E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.996800000E+0
1.010393245E+3	-25.000000000E+0	-67.246787566E-12	100.000001490E-3	6.099405379E-9	2.424092494E-9	16.395041037E+6	6.515896789E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997100000E+0
1.048638664E+3	-20.000000000E+0	-43.006476563E-12	100.000001490E-3	3.706128713E-9	2.008451285E-9	26.982333652E+6	14.622455635E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.996100000E+0
1.089027586E+3	-15.000000000E+0	-31.943964112E-12	100.000001490E-3	4.485722775E-9	2.857609215E-9	22.292951775E+6	14.201623153E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.000000000E+0
1.126364773E+3	-10.000000000E+0	-1.720710033E-12	100.000001490E-3	2.935325822E-9	2.078947361E-9	34.067768811E+6	24.128530309E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001300000E+0
1.159966982E+3	-5.000000000E+0	10.379577319E-12	100.000001490E-3	4.004279273E-9	2.684652508E-9	24.973283496E+6	16.743234823E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999100000E+0
1.197825866E+3	0.000000000E+0	35.478155714E-12	100.000001490E-3	4.802356010E-9	2.774596642E-9	20.823112922E+6	12.030707236E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001000000E+0
1.234576096E+3	5.000000000E+0	64.333035311E-12	100.000001490E-3	4.150358586E-9	2.694840199E-9	24.094304002E+6	15.644503393E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.010300000E+0
1.269485665E+3	10.000000000E+0	83.670645181E-12	100.000001490E-3	3.521835419E-9	2.516948674E-9	28.394285820E+6	20.292532599E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999100000E+0
1.307055426E+3	15.000000000E+0	117.377742711E-12	100.000001490E-3	4.641514218E-9	2.579362547E-9	21.544693563E+6	11.972725507E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999400000E+0
1.343185765E+3	20.000000000E+0	144.728933930E-12	100.000001490E-3	4.572201325E-9	2.705443373E-9	21.871303206E+6	12.941593800E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997300000E+0
1.380388297E+3	25.000000000E+0	173.082442823E-12	100.000001490E-3	3.539959607E-9	2.516153534E-9	28.248910326E+6	20.078928420E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999200000E+0
1.415358105E+3	30.000000000E+0	194.186696815E-12	100.000001490E-3	4.195867060E-9	2.386769910E-9	23.832976606E+6	13.557110037E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.992900000E+0
1.456288215E+3	35.000000000E+0	232.064134575E-12	100.000001490E-3	4.126733313E-9	2.524835508E-9	24.232242288E+6	14.825873426E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.994500000E+0
1.493523913E+3	40.000000000E+0	257.920148202E-12	100.000001490E-3	4.910473503E-9	2.544240903E-9	20.364635190E+6	10.551434152E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999200000E+0
1.529938200E+3	45.000000000E+0	291.474865540E-12	100.000001490E-3	4.517999357E-9	2.850662525E-9	22.133690951E+6	13.965403344E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001600000E+0
1.565075793E+3	50.000000000E+0	314.432903788E-12	100.000001490E-3	3.823886767E-9	2.751325812E-9	26.151402374E+6	18.816202665E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001600000E+0
1.600553089E+3	55.000000000E+0	336.189226458E-12	100.000001490E-3	6.200948294E-9	2.567112848E-9	16.126565930E+6	6.676190902E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002200000E+0
1.639625072E+3	60.000000000E+0	362.592052679E-12	100.000001490E-3	5.006660738E-9	2.903939017E-9	19.973392792E+6	11.584870170E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.000500000E+0
1.678817968E+3	65.000000000E+0	383.563608652E-12	100.000001490E-3	4.042498583E-9	2.629957008E-9	24.737176632E+6	16.093440656E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999500000E+0
1.713457511E+3	70.000000000E+0	411.444407248E-12	100.000001490E-3	5.407833271E-9	2.690596866E-9	18.491694635E+6	9.200301331E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.992600000E+0
1.751666902E+3	75.000000000E+0	427.190090709E-12	100.000001490E-3	5.084482565E-9	2.742826035E-9	19.667685003E+6	10.609740082E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002100000E+0
1.787250094E+3	70.000000000E+0	251.348192722E-12	100.000001490E-3	5.149038587E-9	2.303145242E-9	19.421101589E+6	8.686984369E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002000000E+0
1.827411219E+3	65.000000000E+0	193.320181160E-12	100.000001490E-3	4.627526470E-9	2.645675724E-9	21.609817285E+6	12.354887514E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.000800000E+0
1.862031826E+3	60.000000000E+0	138.760274336E-12	100.000001490E-3	4.463703502E-9	2.292034967E-9	22.402922025E+6	11.503515102E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002700000E+0
1.899325930E+3	55.000000000E+0	118.192363304E-12	100.000001490E-3	4.080233223E-9	2.129924149E-9	24.508403323E+6	12.793641257E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.000700000E+0
1.936953869E+3	50.000000000E+0	81.044100424E-12	100.000001490E-3	4.049870729E-9	2.429243526E-9	24.692146538E+6	14.811148587E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.992100000E+0
1.976080422E+3	45.000000000E+0	50.838399520E-12	100.000001490E-3	3.711057307E-9	2.294048780E-9	26.946498863E+6	16.657404542E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998700000E+0
2.011129128E+3	40.000000000E+0	24.722509514E-12	100.000001490E-3	3.272693662E-9	2.130831651E-9	30.555869821E+6	19.894747653E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.993200000E+0
2.050450863E+3	35.000000000E+0	4.308565802E-12	100.000001490E-3	3.451737200E-9	2.070431645E-9	28.970919768E+6	17.377426378E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002400000E+0
2.087326682E+3	30.000000000E+0	-21.049931532E-12	100.000001490E-3	4.159332985E-9	2.355837118E-9	24.042316843E+6	13.617515748E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001100000E+0
2.124730619E+3	25.000000000E+0	-44.635765859E-12	100.000001490E-3	3.578686162E-9	2.453532293E-9	27.943216301E+6	19.157752446E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997300000E+0
2.162305715E+3	20.000000000E+0	-69.232744653E-12	100.000001490E-3	2.635186685E-9	2.104795333E-9	37.947976152E+6	30.310081461E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998000000E+0
2.199665986E+3	15.000000000E+0	-83.529375373E-12	100.000001490E-3	3.120427448E-9	2.200027137E-9	32.046892020E+6	22.594350702E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.996700000E+0
2.240783705E+3	10.000000000E+0	-111.322871754E-12	100.000001490E-3	3.972083065E-9	2.397973393E-9	25.175707522E+6	15.198744794E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001500000E+0
2.280982631E+3	5.000000000E+0	-129.986050049E-12	100.000001490E-3	2.910056839E-9	2.544943231E-9	34.363590477E+6	30.052123315E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001500000E+0
2.317298582E+3	0.000000000E+0	-153.242112055E-12	100.000001490E-3	3.181406587E-9	2.365424112E-9	31.432637974E+6	23.370643689E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.004600000E+0
2.353096948E+3	-5.000000000E+0	-183.263439146E-12	100.000001490E-3	2.604879573E-9	2.105711961E-9	38.389491221E+6	31.032993500E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.004500000E+0
2.395772281E+3	-10.000000000E+0	-212.699747861E-12	100.000001490E-3	2.697947561E-9	1.918421115E-9	37.065213177E+6	26.355844940E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997500000E+0
2.436207034E+3	-15.000000000E+0	-237.078940738E-12	100.000001490E-3	3.274574938E-9	1.989200437E-9	30.538315163E+6	18.551058082E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.000500000E+0
2.476398898E+3	-20.000000000E+0	-273.701246389E-12	100.000001490E-3	2.556971482E-9	2.392345101E-9	39.108766839E+6	36.590813551E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.003100000E+0
2.517645887E+3	-25.000000000E+0	-287.892247541E-12	100.000001490E-3	2.459246299E-9	2.229067883E-9	40.662865501E+6	36.856937650E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001500000E+0
2.555814745E+3	-30.000000000E+0	-314.073382116E-12	100.000001490E-3	2.844886715E-9	2.230274031E-9	35.150785077E+6	27.556767971E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.003400000E+0
2.594103608E+3	-35.000000000E+0	-361.254265391E-12	100.000001490E-3	2.961958846E-9	1.870153854E-9	33.761441896E+6	21.316667096E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998900000E+0
2.632449893E+3	-40.000000000E+0	-369.270083955E-12	100.000001490E-3	3.325498936E-9	2.114138134E-9	30.070676131E+6	19.116999987E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998600000E+0
2.671673346E+3	-45.000000000E+0	-402.434300698E-12	100.000001490E-3	3.309022335E-9	2.166795529E-9	30.220406923E+6	19.788758116E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997000000E+0
2.710769482E+3	-50.000000000E+0	-414.662586675E-12	100.000001490E-3	1.600286826E-9	1.590039356E-9	62.488798786E+6	62.088650462E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001200000E+0
2.745272004E+3	-55.000000000E+0	-468.759522865E-12	100.000001490E-3	2.695518354E-9	2.338973678E-9	37.098616433E+6	32.191465954E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001600000E+0
2.782224395E+3	-60.000000000E+0	-474.733640362E-12	100.000001490E-3	2.358538931E-9	1.581638324E-9	42.399131170E+6	28.432895430E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999500000E+0
2.819298709E+3	-65.000000000E+0	-488.758692777E-12	100.000001490E-3	2.413046151E-9	2.041249417E-9	41.441396164E+6	35.056198885E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998000000E+0
2.862050053E+3	-70.000000000E+0	-508.446105589E-12	100.000001490E-3	2.587077345E-9	1.905275211E-9	38.653657455E+6	28.466816236E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.999800000E+0
2.901398806E+3	-75.000000000E+0	-544.649475520E-12	100.000001490E-3	2.508040076E-9	1.956683708E-9	39.871771771E+6	31.106538916E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.001500000E+0
2.942641756E+3	-70.000000000E+0	-381.627375072E-12	100.000001490E-3	3.131875252E-9	2.090466156E-9	31.929752445E+6	21.312492195E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.002700000E+0
2.982953166E+3	-65.000000000E+0	-334.057591774E-12	100.000001490E-3	2.974813476E-9	1.938325842E-9	33.615553478E+6	21.903187047E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.997700000E+0
3.024035765E+3	-60.000000000E+0	-283.312887039E-12	100.000001490E-3	3.116808717E-9	1.958825327E-9	32.084099654E+6	20.163940971E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	300.003800000E+0
3.061285485E+3	-55.000000000E+0	-254.047498779E-12	100.000001490E-3	3.699570886E-9	2.359049959E-9	27.030162298E+6	17.235918767E+6	0.000000000E+0	0.000000000E+0	27.170417096E+21	27.170417096E+21	0.000000000E+0	0.000000000E+0	NaN	NaN	299.998700000E+0
